区域,小区名称,户型,面积(㎡),价格(元/月)
朝阳,澳林春天五期,2室1厅,114.44平米,9700
朝阳,康静里,2室1厅,45.91平米,4200
朝阳,中国铁建广场,3房间1卫,78.83平米,9000
朝阳,亮马嘉苑,3室1厅,94平米,9400
朝阳,万豪国际公寓,1室1厅,57.59平米,9400
朝阳,潘家苑西里,3室1厅,84.45平米,8000
朝阳,富力又一城A苑,3室2厅,170.53平米,14000
朝阳,酒仙桥南路4号院,3室2厅,141.05平米,13000
朝阳,晨光家苑C苑,2室1厅,104.11平米,8400
朝阳,蓝堡国际公寓,2室2厅,114.41平米,15000
朝阳,润枫水尚,3室2厅,155.95平米,15000
朝阳,澳景花庭,3室2厅,122.74平米,12400
朝阳,西恒时代三期,1室1厅,43.71平米,7000
朝阳,工体西路,1室1厅,38.89平米,5000
朝阳,安华西里一苑,1室0厅,40.32平米,4900
朝阳,新街坊,1室1厅,48.01平米,5100
朝阳,西京新天地,3室2厅,140.82平米,12000
朝阳,红玺台,2室1厅,85.09平米,24000
朝阳,和泰苑,1室1厅,44.14平米,8400
朝阳,观湖国际,2室1厅,127.27平米,18000
朝阳,宝利中央公苑,4室2厅,145.35平米,25000
朝阳,安华西里三苑,1室1厅,54.72平米,5300
朝阳,阿曼寓所,3室1厅,135.41平米,12000
朝阳,嘉铭桐城C苑,2室2厅,110.22平米,10000
朝阳,南湖渠西里,3室1厅,59.28平米,8400
朝阳,明天第一城5号院,3房间1卫,80.49平米,7400
朝阳,枣营南里,2室1厅,44.74平米,7200
朝阳,酒仙桥一街坊,2室1厅,54.44平米,5200
朝阳,青年汇佳苑,2室1厅,92.43平米,9200
朝阳,后现代城,1室0厅,41.07平米,5800
朝阳,惠新西街,2室1厅,52.25平米,7800
朝阳,小黄庄前街13号院,2室1厅,58.42平米,5400
朝阳,都市心海岸,2室2厅,83.31平米,9400
朝阳,爱这城二期,1室1厅,83.3平米,7400
朝阳,电建北院,1室1厅,41.15平米,4300
朝阳,南湖西苑二苑,3室1厅,91.58平米,11000
朝阳,亚奥人家,2室1厅,114.59平米,10400
朝阳,康静里,2室1厅,48.11平米,4400
朝阳,上西三角洲,1室1厅,79.33平米,5400
朝阳,幸福二村,2室1厅,97.4平米,15000
朝阳,华严北里小苑,1室1厅,47.43平米,5000
朝阳,道家苑,2室1厅,52.54平米,7200
朝阳,时代国际嘉苑,1室0厅,47.33平米,7400
朝阳,爱这城三期,2室1厅,87.5平米,9500
朝阳,霄云里8号,3房间2卫,100.9平米,13000
朝阳,五建小苑,3室1厅,92.43平米,7400
朝阳,上西上层,1室1厅,55.14平米,4500
朝阳,北苑家苑望春苑,1室1厅,141.9平米,4800
朝阳,康家苑,3室1厅,89.18平米,7400
朝阳,天怡家苑,2室2厅,104.22平米,9000
朝阳,长安5号,1室1厅,44.14平米,7000
朝阳,嘉铭桐城E苑,2室2厅,111.44平米,13000
朝阳,金蝉北里,2室1厅,85.19平米,4800
朝阳,天鹅湾南苑,3室1厅,149.02平米,21000
朝阳,十里堡北里,2室1厅,48.29平米,5000
朝阳,海悦名门,1室1厅,78.04平米,14400
朝阳,大山子南里,2室1厅,44.53平米,7000
朝阳,银领国际,2室2厅,110.4平米,9400
朝阳,西大桥路,2室1厅,51.22平米,8400
朝阳,芳苑里,1室1厅,44.34平米,4400
朝阳,美利山,2室1厅,83.77平米,11000
朝阳,澳林春天五期,2室1厅,114.03平米,11000
朝阳,华腾苑,2室1厅,87.42平米,9000
朝阳,劲松一苑,3室1厅,57.3平米,8400
朝阳,CBD传奇,1室0厅,44.25平米,5000
朝阳,海关总署,4室2厅,178.54平米,24000
朝阳,柏林爱乐一期,1室1厅,48.2平米,4500
朝阳,苹果社苑北苑,2室1厅,102.59平米,12400
朝阳,广和里,2室2厅,85.44平米,5400
朝阳,旭辉奥都,3房间1卫,88.14平米,7400
朝阳,方舟苑二期,2室1厅,98.72平米,9500
朝阳,奥林匹克花苑一期,3室3厅,142.01平米,12000
朝阳,CBD总部公寓二期,3室1厅,133.78平米,14000
朝阳,山水巢西,3室2厅,144.82平米,13000
朝阳,妇联小苑,2室1厅,55.75平米,4300
朝阳,公苑1872,4室2厅,225.24平米,34000
朝阳,和平街十三苑,3室1厅,80.84平米,8400
朝阳,金地国际花苑,3室1厅,180.98平米,24000
朝阳,西京新天地,2室1厅,71.24平米,4400
朝阳,观湖国际,3室2厅,174.47平米,24000
朝阳,磨房南里,1室1厅,44.47平米,4400
朝阳,康家苑,1室1厅,43.4平米,4000
朝阳,石佛营西里小苑,2室1厅,80.37平米,5400
朝阳,泛海国际碧海苑,3室2厅,178.74平米,24000
朝阳,翠成馨苑,2室1厅,121.08平米,7400
朝阳,外企公寓,4室2厅,334.17平米,38000
朝阳,永安南里,2室1厅,44.44平米,7400
朝阳,万科青青家苑,3室2厅,149.43平米,7100
朝阳,八里庄北里小苑,2室1厅,55.73平米,5400
朝阳,嘉美风尚中心,2室1厅,88.89平米,13000
朝阳,CBD总部公寓二期,1室0厅,44.24平米,7400
朝阳,明天第一城5号院,3房间1卫,80.74平米,5700
朝阳,扬州水乡,3室1厅,134.79平米,7300
朝阳,华严北里小苑,1室1厅,47.44平米,5500
朝阳,首开畅心苑,1室1厅,41.54平米,4000
朝阳,农业部宿舍,1室1厅,43平米,5500
朝阳,潘家苑小苑,2室2厅,49.47平米,5500
朝阳,华贸城,1室1厅,42.33平米,8000
朝阳,苹果社苑南苑,3室1厅,129.11平米,15000
朝阳,通惠家苑,2室1厅,80.38平米,7400
朝阳,中广宜景湾,3室2厅,108.1平米,12000
朝阳,都会华庭,2室1厅,104.11平米,10000
朝阳,国美第一城3号院,2室1厅,97.34平米,9000
朝阳,万豪国际公寓,4室1厅,235.29平米,24000
朝阳,西京新天地,1室1厅,51.52平米,4800
朝阳,都城心屿,2室1厅,84.2平米,7400
朝阳,华贸城,3室2厅,173.48平米,14000
朝阳,劲松七苑,2室1厅,42.49平米,5400
朝阳,炫特嘉苑二期,1室0厅,41.77平米,4200
朝阳,京棉新城,2室1厅,91.92平米,7800
朝阳,地杰长安驿,1室1厅,98.45平米,12300
朝阳,金地名京,2室1厅,72.24平米,12400
朝阳,建外SOHO,3室2厅,288.99平米,40000
朝阳,十里堡北苑,2室1厅,52.53平米,5000
朝阳,西坝河中里,1室2厅,57.2平米,7000
朝阳,北花苑小苑,1室1厅,42平米,4700
朝阳,福怡苑,3室1厅,83.53平米,7400
朝阳,棕榈泉国际公寓,4室3厅,315.42平米,140000
朝阳,逸翠苑,4室3厅,293平米,44000
朝阳,远洋天地一期,3室2厅,154.37平米,24000
朝阳,公苑1872,4室2厅,219.33平米,33000
朝阳,润枫德尚苑,4室2厅,241平米,30000
朝阳,SOHO现代城,3室2厅,440.05平米,74000
朝阳,华亭嘉苑,4室2厅,304.55平米,32000
朝阳,华远九都汇,4房间1卫,249.18平米,90000
朝阳,润枫德尚苑,4室1厅,322.24平米,48400
朝阳,中广宜景湾,4室2厅,235.92平米,21000
朝阳,倚林佳苑,4室2厅,247平米,23400
朝阳,太阳国际公馆,3室2厅,195.93平米,20000
朝阳,燕华苑,1室1厅,140.38平米,14000
朝阳,远洋万和公馆,3室1厅,210.7平米,40000
朝阳,燕华苑,3室1厅,192.13平米,30000
朝阳,世方豪庭,4室3厅,345.72平米,40000
朝阳,银谷美泉家苑,3室2厅,144.92平米,13400
朝阳,中国第一商城,3室1厅,191.08平米,20000
朝阳,惠新西街33号院,3室1厅,87.29平米,11000
朝阳,半岛国际公寓,1室0厅,32.08平米,5400
朝阳,安华里五苑,3室1厅,80.27平米,9400
朝阳,碧湖居,1室1厅,44.74平米,8000
朝阳,青年汇佳苑,2室1厅,79.35平米,8200
朝阳,炫特嘉苑一期,1室0厅,43.44平米,4400
朝阳,北苑家苑茉藜苑,2室2厅,112.42平米,9300
朝阳,润泽庄苑,4室2厅,221.93平米,30000
朝阳,华辉苑,3室2厅,134.12平米,11400
朝阳,太阳公元,2室1厅,89.29平米,15000
朝阳,宝利中央公苑,2室1厅,108.44平米,17400
朝阳,惠新南里4号院,1室1厅,41.05平米,5400
朝阳,康静里,1室1厅,45平米,3900
朝阳,新西路,2室1厅,48.12平米,8000
朝阳,国美第一城2号院,3室1厅,124.49平米,11000
朝阳,华威北里,1室1厅,45.7平米,4300
朝阳,世华泊郡,4室2厅,130.95平米,13400
朝阳,广渠路,2室1厅,51.51平米,7400
朝阳,劲松三苑,1室1厅,38.52平米,4400
朝阳,金地国际花苑,2室1厅,112.19平米,18400
朝阳,时代国际嘉苑,1室1厅,48.93平米,8000
朝阳,峻峰华亭,3室2厅,180平米,25000
朝阳,北苑家苑紫绶苑,3室1厅,93.72平米,8000
朝阳,中广宜景湾,2室1厅,105.74平米,12000
朝阳,北苑家苑绣菊苑,1室1厅,118.4平米,18000
朝阳,劲松五苑,2室1厅,44.84平米,5000
朝阳,弘善家苑,2室1厅,73.32平米,5200
朝阳,阳光上西,5室2厅,334.8平米,44000
朝阳,金地名京,3室2厅,90.92平米,14000
朝阳,观湖国际,3室2厅,173.38平米,24000
朝阳,北沙滩5号院,2室1厅,44.55平米,5400
朝阳,都市经典家苑,2室1厅,102.83平米,8400
朝阳,西湖湾二期,4室2厅,192.79平米,29000
朝阳,金地名京,2室1厅,90.05平米,11000
朝阳,乐成公馆,2室1厅,140.09平米,22000
朝阳,松榆西里,2室1厅,88平米,8400
朝阳,太阳公元,3室1厅,137.53平米,24400
朝阳,燕保祈西家苑,2室1厅,74.03平米,4000
朝阳,奥林匹克花苑二期,3室2厅,123.71平米,9000
朝阳,广渠路,2室1厅,72.97平米,7000
朝阳,世茂奥临花苑,4室2厅,254.23平米,30000
朝阳,乐成国际,3室2厅,141.42平米,18000
朝阳,富力城B苑,3室1厅,120.13平米,18400
朝阳,秀水苑,2室1厅,78.04平米,7000
朝阳,旺座中心,2室1厅,147.51平米,22000
朝阳,富力城D苑,2室1厅,112.11平米,20000
朝阳,凤凰城二期,1室1厅,57.79平米,13400
朝阳,天润福熙大道,3室2厅,148.43平米,20000
朝阳,海润国际,1室1厅,71.43平米,13000
朝阳,灵通观,2室1厅,48.05平米,5400
朝阳,中国铁建花语城,2室2厅,89.9平米,8400
朝阳,富力城D苑,2室1厅,111.45平米,17400
朝阳,碧湖居,2室1厅,105.94平米,12800
朝阳,乐成国际,3室2厅,140.83平米,18000
朝阳,五建小苑,1室1厅,44.22平米,4500
朝阳,富力城D苑,3室1厅,170.13平米,23000
朝阳,十里堡南苑,1室1厅,48.07平米,4400
朝阳,富北嘉苑,1室1厅,70.29平米,4000
朝阳,蓝筹名座,3室1厅,144.37平米,19000
朝阳,红玺台,3室2厅,151.32平米,30000
朝阳,中水电,2室1厅,87平米,8400
朝阳,建外SOHO,2室1厅,154.25平米,28000
朝阳,都市经典家苑,2室1厅,103.4平米,8400
朝阳,南沙滩小苑,2室1厅,58.21平米,7200
朝阳,延静西里,2室1厅,84.97平米,9000
朝阳,天畅苑,2室1厅,88.29平米,7800
朝阳,南新苑,1室1厅,44.52平米,4000
朝阳,武圣西里,2室1厅,48.24平米,5300
朝阳,花家地北里,2室1厅,50.43平米,5400
朝阳,苹果派,3室1厅,112.24平米,9500
朝阳,农展南里,2室1厅,55.44平米,8200
朝阳,中海城圣朝菲,2室2厅,101.75平米,8400
朝阳,万科青青家苑,3室2厅,178.05平米,8400
朝阳,西煌大厦,1室1厅,49.15平米,12000
朝阳,锦湖苑公寓,3室1厅,114.44平米,15000
朝阳,美利山,2房间1卫,43.32平米,7000
朝阳,润枫水尚,3室1厅,155.09平米,15000
朝阳,农光西里,2室1厅,55.57平米,7000
朝阳,胜古家苑,2室1厅,74.79平米,9000
朝阳,欧陆经典,3室2厅,175.42平米,15000
朝阳,火星苑,2室2厅,105.24平米,14400
朝阳,三源里北小街,2室1厅,42.13平米,8000
朝阳,三里屯南,2室1厅,48.9平米,8400
朝阳,后现代城,2室1厅,74.54平米,17000
朝阳,石佛营西里小苑,2室1厅,90.07平米,9000
朝阳,西一时苑,1室1厅,72.31平米,4400
朝阳,新城国际,3室1厅,188.59平米,40000
朝阳,乐想汇,1房间1卫,94.88平米,8000
朝阳,润枫水尚,3室2厅,157.94平米,18000
朝阳,乐想汇,1房间1卫,41.43平米,4300
朝阳,平乐苑小苑,3室1厅,72.44平米,7200
朝阳,逸盛阁,1室1厅,108.29平米,17000
朝阳,西土城路7号院,2室1厅,50.24平米,8000
朝阳,农业部宿舍,2室1厅,50.94平米,8000
朝阳,华业国际公寓,2房间0卫,159.37平米,50000
朝阳,苹果社苑南苑,3室1厅,129.14平米,14800
朝阳,富力城A苑,2室1厅,87.24平米,13000
朝阳,首城国际C苑,3室2厅,139.41平米,17400
朝阳,天鹅湾北苑,2室2厅,54.71平米,14400
朝阳,燕保祈西家苑二期,2室1厅,80平米,4000
朝阳,富力城D苑,3室2厅,145.01平米,17400
朝阳,海悦名门,2室1厅,90.31平米,17000
朝阳,世纪西方城,2室1厅,102.78平米,8400
朝阳,西京华侨城2号院,3室2厅,129.95平米,10000
朝阳,天畅苑,2室1厅,132.81平米,11400
朝阳,世茂奥临花苑,4室2厅,254.23平米,30000
朝阳,乐成国际,3室2厅,141.42平米,18000
朝阳,富力城B苑,3室1厅,120.13平米,18400
朝阳,明天第一城5号院,3房间1卫,79.34平米,7000
朝阳,秀水苑,2室1厅,78.04平米,7000
朝阳,圣世一品,3室2厅,233.45平米,32000
朝阳,旺座中心,2室1厅,147.51平米,22000
朝阳,金台里,1室1厅,44.12平米,4500
朝阳,千鹤家苑,4室2厅,299.39平米,43000
朝阳,中海城紫鑫阁,2房间1卫,47.15平米,4400
朝阳,西润枫景一期,3室2厅,142.5平米,13000
朝阳,西京新天地,1室1厅,50.42平米,4300
朝阳,上西三角洲,1室1厅,80.04平米,5400
朝阳,甜水苑北里,2室1厅,52.82平米,7400
朝阳,国美第一城3号院,2室1厅,88.05平米,8400
朝阳,电建北院,1室1厅,41.15平米,4500
朝阳,金茂府南苑,3房间1卫,84.45平米,14000
朝阳,西亚望京中心,3房间1卫,91.24平米,13000
朝阳,育慧里二苑,2室1厅,47.13平米,7200
朝阳,延静里,3室1厅,59.02平米,7800
朝阳,富力城A苑,3室2厅,174.95平米,24000
朝阳,安慧里四苑,3室3厅,117.28平米,14000
朝阳,农光里,2室1厅,57.15平米,5300
朝阳,弘燕路小苑,2室1厅,54.47平米,5300
朝阳,南平里,1室1厅,49.17平米,4300
朝阳,裕民路1号院,3室1厅,58.55平米,8400
朝阳,金隅凤麟洲,1室1厅,70.9平米,5800
朝阳,亮马名居,3室2厅,192.29平米,32000
朝阳,富力又一城C苑,2室2厅,89.45平米,4800
朝阳,富华家苑,2室1厅,42.35平米,4700
朝阳,天和人家,2室1厅,109.42平米,9400
朝阳,非常生活,2室1厅,82.4平米,8800
朝阳,望京新城,2室1厅,128.79平米,12400
朝阳,首城国际A苑,3房间2卫,97平米,24000
朝阳,安慧里二苑,1室1厅,43.14平米,5400
朝阳,中水金海,3室2厅,135.04平米,13000
朝阳,中国铁建国际城,2室1厅,80.55平米,8300
朝阳,沿海赛洛城,2室1厅,92.3平米,9300
朝阳,西大桥路,2室1厅,49.3平米,9400
朝阳,九龙花苑,2室1厅,90.74平米,9200
朝阳,苹果社苑南苑,4室1厅,151平米,18000
朝阳,乐成国际,3室1厅,148.74平米,17000
朝阳,富力城D苑,2室2厅,104.74平米,20000
朝阳,康静里,2室1厅,44.91平米,4400
朝阳,安翔里小苑,2室1厅,94.13平米,12000
朝阳,大悦城公寓,2房间1卫,91.94平米,14000
朝阳,西京新天地,1室1厅,71.29平米,4800
朝阳,美景西方,1室1厅,87.15平米,7400
朝阳,西润枫景二期,2室2厅,101.51平米,11000
朝阳,乐成国际,2室1厅,109.39平米,17000
朝阳,CBD总部公寓二期,1室1厅,80.74平米,13000
朝阳,华源之星,2室1厅,105.55平米,18000
朝阳,华业玫瑰西方,3室2厅,172.58平米,17500
朝阳,绿城西京诚苑,2室1厅,93.49平米,15000
朝阳,富丽华苑,3室1厅,150.34平米,21000
朝阳,安慧里二苑,2室1厅,54.8平米,5800
朝阳,富仁名苑,2室1厅,81.44平米,9000
朝阳,旭辉奥都,1房间1卫,48.75平米,4300
朝阳,双花苑西里,2室1厅,52.48平米,5800
朝阳,主场,1室0厅,43.98平米,5400
朝阳,西京华侨城2号院,4室2厅,213.82平米,20000
朝阳,慧谷阳光,2室1厅,80.24平米,12000
朝阳,国美第一城3号院,2室1厅,94.85平米,8700
朝阳,周井大院,2室1厅,49.51平米,4500
朝阳,京棉新城,2室1厅,84.87平米,8200
朝阳,润泽公馆,3室2厅,144.73平米,14400
朝阳,中海城圣朝菲,3室2厅,137.79平米,10000
朝阳,苹果社苑南苑,2室1厅,97.3平米,10400
朝阳,方舟苑二期,2室1厅,98.72平米,11000
朝阳,道家苑,2室1厅,70.12平米,7200
朝阳,世华泊郡,3室2厅,119.34平米,14000
朝阳,澳林春天二期,2室2厅,104.14平米,9400
朝阳,甘露苑南里,2室1厅,88.24平米,7000
朝阳,上西三角洲,2室1厅,104.4平米,9000
朝阳,公苑五号,3室1厅,147.8平米,17500
朝阳,阳光上西,1室1厅,89.11平米,14000
朝阳,南十里居,2室1厅,43.2平米,5000
朝阳,天畅苑,1室0厅,49.97平米,4500
朝阳,四季世家公寓,3室2厅,254.91平米,44000
朝阳,和平西街1号院,3室1厅,113.09平米,14000
朝阳,中国铁建广场,3房间1卫,45.43平米,5700
朝阳,惠新里小苑,1室1厅,44.08平米,5300
朝阳,国美第一城3号院,2室1厅,87.77平米,9200
朝阳,三源里北小街,1室1厅,45.1平米,7000
朝阳,芍药居北里,1室1厅,54.4平米,5400
朝阳,都市心海岸,1室1厅,77.45平米,8000
朝阳,远洋新干线,3室2厅,150.41平米,20000
朝阳,润枫水尚,2室2厅,122.08平米,13400
朝阳,三丰里小苑,2室1厅,54.78平米,8200
朝阳,西京财富中心,2室1厅,134.84平米,22000
朝阳,富力又一城C苑,1室1厅,45.59平米,4500
朝阳,北湖渠,3室1厅,58.52平米,7000
朝阳,摩码大厦,1室0厅,40.89平米,8000
朝阳,领地OFFICE,3室2厅,145.41平米,17400
朝阳,珠江罗马嘉苑西苑,3室1厅,143.92平米,14000
朝阳,乐想汇,1房间1卫,73.47平米,7000
朝阳,福怡苑,2室1厅,94.84平米,5200
朝阳,兴隆家苑,1室0厅,48.95平米,4800
朝阳,拂林苑,3室1厅,140.02平米,14000
朝阳,朝阳捷座,2室1厅,99.8平米,7500
朝阳,上西三角洲,3室1厅,133.49平米,11400
朝阳,日月西华,3室1厅,94.19平米,8000
朝阳,上元君庭,3室2厅,131.27平米,18000
朝阳,西坝河西里,2室1厅,51.53平米,7000
朝阳,民航医院宿舍,2室1厅,42.73平米,4300
朝阳,磨房北里,1室1厅,39.5平米,4100
朝阳,壹线国际,2室1厅,103.41平米,9200
朝阳,旭辉奥都,3房间1卫,89.4平米,7800
朝阳,北苑家苑望春苑,2室1厅,83.44平米,7400
朝阳,金福家苑,2室1厅,77.1平米,4000
朝阳,江南山水,2室1厅,94.81平米,5400
朝阳,京师苑,2室1厅,90.98平米,9400
朝阳,水郡长安,4室1厅,277.31平米,21000
朝阳,西恒时代一期,2室1厅,97.28平米,9800
朝阳,阳光上西,4室1厅,270.51平米,35000
朝阳,农光里,2室1厅,101.2平米,8000
朝阳,安华西里一苑,3室1厅,71.32平米,8700
朝阳,广和西里,2室1厅,51.11平米,7000
朝阳,富力又一城C苑,2室2厅,89.31平米,4800
朝阳,都城心屿,1室0厅,48.73平米,4400
朝阳,富力城B苑,2室1厅,85.55平米,14400
朝阳,麦子店街,2室1厅,49.91平米,7400
朝阳,旭辉奥都,2房间1卫,47.55平米,5400
朝阳,西恒时代二期,1室1厅,72.95平米,9000
朝阳,安华里四苑,1室1厅,45.05平米,4800
朝阳,望京花苑西苑,2室1厅,83.48平米,8400
朝阳,紫西苑,2室1厅,104.11平米,8500
朝阳,中直4号院,2室1厅,72.22平米,8000
朝阳,天籁轩,1室1厅,71.75平米,5000
朝阳,澳洲康都,1室1厅,52.84平米,8000
朝阳,西京新天地,1室1厅,71.29平米,4800
朝阳,金泰先锋南苑,1室0厅,58.17平米,7000
朝阳,北沙滩7号院,2室1厅,58.24平米,7200
朝阳,国美第一城3号院,1室0厅,44.48平米,5500
朝阳,华源冠军城,3室1厅,177.21平米,14000
朝阳,世纪村西苑,1室1厅,42.3平米,5400
朝阳,远洋万和城A苑,2室1厅,84.95平米,14000
朝阳,易构空间,2室1厅,93.7平米,9000
朝阳,苹果社苑北苑,2室2厅,54.44平米,15000
朝阳,龙湖双珑原著,3室2厅,194.44平米,30000
朝阳,江南山水,3室2厅,144平米,10400
朝阳,天鹅湾南苑,3室2厅,247.94平米,40000
朝阳,远洋新干线,1室1厅,144.44平米,30000
朝阳,嘉华世纪公寓,3室1厅,214.28平米,84000
朝阳,观湖国际,4室2厅,317.04平米,50000
朝阳,昆泰嘉瑞中心,2房间1卫,105平米,18000
朝阳,广顺苑,3室2厅,193.29平米,14000
朝阳,双花苑西里,2室1厅,90.17平米,8700
朝阳,金台北街,2室1厅,52.13平米,9400
朝阳,凯旋城,1室1厅,212.93平米,34000
朝阳,凯旋城,1室1厅,204.27平米,32000
朝阳,阳光上西,4室2厅,245.38平米,37000
朝阳,农光里,3室0厅,45.05平米,4800
朝阳,金地名京,2室2厅,74.53平米,13400
朝阳,左家庄北里,2室1厅,47.49平米,5400
朝阳,富力城E苑,2室1厅,120.35平米,21000
朝阳,住总香榭8号,3室1厅,139.19平米,28000
朝阳,阳光100,2室2厅,103.72平米,14000
朝阳,观湖国际,2室1厅,127.27平米,15400
朝阳,华美橡树岭,2室1厅,70.24平米,4800
朝阳,西一时苑,3室1厅,128.03平米,8400
朝阳,五建小苑,3室1厅,74.57平米,8000
朝阳,惠安轩,1室1厅,88.88平米,9300
朝阳,御景苑,3室2厅,187.47平米,19000
朝阳,龙头公寓,3室2厅,154.33平米,14000
朝阳,胜古南里,3室1厅,53.82平米,7700
朝阳,山水文苑三期,3室1厅,134.99平米,14400
朝阳,金隅国际,3室2厅,243.4平米,24000
朝阳,双子座酒店公寓,2室1厅,139.42平米,18000
朝阳,金港国际,3室2厅,148.24平米,17000
朝阳,龙头公寓,2室1厅,109.18平米,10000
